sim_idx,partition,event_type,event_target,is_fault
1428,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
1429,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
1430,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
1431,monitoring,flt_1phg_shc_w_arc,MainLn10-11,True
1432,evaluation,flt_1phg_shc_w_arc,MainLn10-11,True
1433,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
1434,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1435,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1436,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1437,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1438,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1439,monitoring,flt_1phg_shc_w_arc,MainLn13-14,True
1440,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
1441,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
1442,monitoring,flt_1phg_shc_w_arc,MainLn13-14,True
1443,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
1444,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1445,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1446,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1447,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1448,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1449,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1450,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1451,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1452,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1453,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1454,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
1455,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
1456,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
1457,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
1458,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
1459,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
1460,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
1461,monitoring,flt_1phg_shc_w_arc,MainLn4-11,True
1462,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
1463,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
1464,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1465,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1466,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1467,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1468,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1469,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
1470,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
1471,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
1472,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
1473,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
1474,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
1475,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
1476,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
1477,monitoring,flt_1phg_shc_w_arc,MainLn6-7,True
1478,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
1479,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
1480,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
1481,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
1482,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
1483,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
1484,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1485,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1486,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1487,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1488,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1489,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
1490,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
1491,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
1492,monitoring,flt_1phg_shc_w_arc,MainLn8-9,True
1493,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
1494,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
1495,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
1496,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
1497,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
1498,evaluation,flt_1phg_shc_w_arc,MainLn9-10,True
1499,optimization,flt_1phg_shc_w_arc,MainBus1,True
1500,optimization,flt_1phg_shc_w_arc,MainBus10,True
1501,evaluation,flt_1phg_shc_w_arc,MainBus11,True
1502,optimization,flt_1phg_shc_w_arc,MainBus12,True
1503,optimization,flt_1phg_shc_w_arc,MainBus13,True
1504,monitoring,flt_1phg_shc_w_arc,MainBus14,True
1505,optimization,flt_1phg_shc_w_arc,MainBus2,True
1506,optimization,flt_1phg_shc_w_arc,MainBus3,True
1507,optimization,flt_1phg_shc_w_arc,MainBus4,True
1508,optimization,flt_1phg_shc_w_arc,MainBus5,True
1509,optimization,flt_1phg_shc_w_arc,MainBus6,True
1510,optimization,flt_1phg_shc_w_arc,MainBus7,True
1511,optimization,flt_1phg_shc_w_arc,MainBus8,True
1512,monitoring,flt_1phg_shc_w_arc,MainBus9,True
1513,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
1514,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
1515,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
1516,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
1517,optimization,flt_1phg_shc_w_arc,MainLn1-2,True
1518,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
1519,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
1520,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
1521,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
1522,optimization,flt_1phg_shc_w_arc,MainLn10-11,True
1523,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1524,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1525,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1526,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1527,optimization,flt_1phg_shc_w_arc,MainLn12-13,True
1528,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
1529,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
1530,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
1531,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
1532,optimization,flt_1phg_shc_w_arc,MainLn13-14,True
1533,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1534,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1535,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1536,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1537,optimization,flt_1phg_shc_w_arc,MainLn2-3,True
1538,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1539,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1540,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1541,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1542,optimization,flt_1phg_shc_w_arc,MainLn3-4,True
1543,monitoring,flt_1phg_shc_w_arc,MainLn3-8,True
1544,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
1545,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
1546,monitoring,flt_1phg_shc_w_arc,MainLn3-8,True
1547,optimization,flt_1phg_shc_w_arc,MainLn3-8,True
1548,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
1549,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
1550,optimization,flt_1phg_shc_w_arc,MainLn4-11,True
1551,evaluation,flt_1phg_shc_w_arc,MainLn4-11,True
1552,evaluation,flt_1phg_shc_w_arc,MainLn4-11,True
1553,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1554,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1555,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1556,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1557,optimization,flt_1phg_shc_w_arc,MainLn4-5,True
1558,evaluation,flt_1phg_shc_w_arc,MainLn5-6,True
1559,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
1560,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
1561,optimization,flt_1phg_shc_w_arc,MainLn5-6,True
1562,monitoring,flt_1phg_shc_w_arc,MainLn5-6,True
1563,monitoring,flt_1phg_shc_w_arc,MainLn6-7,True
1564,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
1565,monitoring,flt_1phg_shc_w_arc,MainLn6-7,True
1566,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
1567,optimization,flt_1phg_shc_w_arc,MainLn6-7,True
1568,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
1569,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
1570,monitoring,flt_1phg_shc_w_arc,MainLn7-8,True
1571,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
1572,optimization,flt_1phg_shc_w_arc,MainLn7-8,True
1573,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1574,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1575,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1576,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1577,optimization,flt_1phg_shc_w_arc,MainLn8-14,True
1578,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
1579,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
1580,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
1581,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
1582,optimization,flt_1phg_shc_w_arc,MainLn8-9,True
1583,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
1584,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
1585,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
1586,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
1587,optimization,flt_1phg_shc_w_arc,MainLn9-10,True
1588,optimization,flt_1phg_shc_w_arc,MainBus1,True
1589,optimization,flt_1phg_shc_w_arc,MainBus10,True
1590,optimization,flt_1phg_shc_w_arc,MainBus11,True
1591,optimization,flt_1phg_shc_w_arc,MainBus12,True
1592,optimization,flt_1phg_shc_w_arc,MainBus13,True
1593,optimization,flt_1phg_shc_w_arc,MainBus14,True
1594,monitoring,flt_1phg_shc_w_arc,MainBus2,True
1595,optimization,flt_1phg_shc_w_arc,MainBus3,True
1596,monitoring,flt_1phg_shc_w_arc,MainBus4,True
1597,optimization,flt_1phg_shc_w_arc,MainBus5,True
1598,optimization,flt_1phg_shc_w_arc,MainBus6,True
1599,optimization,flt_1phg_shc_w_arc,MainBus7,True
1600,optimization,flt_1phg_shc_w_arc,MainBus8,True
1601,optimization,flt_1phg_shc_w_arc,MainBus9,True
1602,optimization,flt_2ph_shc,MainLn1-2,True
1603,optimization,flt_2ph_shc,MainLn1-2,True
1604,optimization,flt_2ph_shc,MainLn1-2,True
1605,optimization,flt_2ph_shc,MainLn1-2,True
1606,optimization,flt_2ph_shc,MainLn1-2,True
1607,optimization,flt_2ph_shc,MainLn10-11,True
1608,monitoring,flt_2ph_shc,MainLn10-11,True
1609,monitoring,flt_2ph_shc,MainLn10-11,True
1610,optimization,flt_2ph_shc,MainLn10-11,True
1611,optimization,flt_2ph_shc,MainLn10-11,True
1612,optimization,flt_2ph_shc,MainLn12-13,True
1613,optimization,flt_2ph_shc,MainLn12-13,True
1614,optimization,flt_2ph_shc,MainLn12-13,True
1615,monitoring,flt_2ph_shc,MainLn12-13,True
1616,optimization,flt_2ph_shc,MainLn12-13,True
1617,optimization,flt_2ph_shc,MainLn13-14,True
1618,optimization,flt_2ph_shc,MainLn13-14,True
1619,optimization,flt_2ph_shc,MainLn13-14,True
1620,optimization,flt_2ph_shc,MainLn13-14,True
1621,optimization,flt_2ph_shc,MainLn13-14,True
1622,optimization,flt_2ph_shc,MainLn2-3,True
1623,optimization,flt_2ph_shc,MainLn2-3,True
1624,optimization,flt_2ph_shc,MainLn2-3,True
1625,monitoring,flt_2ph_shc,MainLn2-3,True
1626,evaluation,flt_2ph_shc,MainLn2-3,True
1627,optimization,flt_2ph_shc,MainLn3-4,True
1628,optimization,flt_2ph_shc,MainLn3-4,True
1629,optimization,flt_2ph_shc,MainLn3-4,True
1630,optimization,flt_2ph_shc,MainLn3-4,True
1631,optimization,flt_2ph_shc,MainLn3-4,True
1632,optimization,flt_2ph_shc,MainLn3-8,True
1633,optimization,flt_2ph_shc,MainLn3-8,True
1634,optimization,flt_2ph_shc,MainLn3-8,True
1635,optimization,flt_2ph_shc,MainLn3-8,True
1636,optimization,flt_2ph_shc,MainLn3-8,True
1637,optimization,flt_2ph_shc,MainLn4-11,True
1638,optimization,flt_2ph_shc,MainLn4-11,True
1639,optimization,flt_2ph_shc,MainLn4-11,True
1640,optimization,flt_2ph_shc,MainLn4-11,True
1641,optimization,flt_2ph_shc,MainLn4-11,True
1642,optimization,flt_2ph_shc,MainLn4-5,True
1643,optimization,flt_2ph_shc,MainLn4-5,True
1644,optimization,flt_2ph_shc,MainLn4-5,True
1645,optimization,flt_2ph_shc,MainLn4-5,True
1646,optimization,flt_2ph_shc,MainLn4-5,True
1647,evaluation,flt_2ph_shc,MainLn5-6,True
1648,optimization,flt_2ph_shc,MainLn5-6,True
1649,optimization,flt_2ph_shc,MainLn5-6,True
1650,monitoring,flt_2ph_shc,MainLn5-6,True
1651,optimization,flt_2ph_shc,MainLn5-6,True
1652,optimization,flt_2ph_shc,MainLn6-7,True
1653,optimization,flt_2ph_shc,MainLn6-7,True
1654,optimization,flt_2ph_shc,MainLn6-7,True
1655,optimization,flt_2ph_shc,MainLn6-7,True
1656,optimization,flt_2ph_shc,MainLn6-7,True
1657,optimization,flt_2ph_shc,MainLn7-8,True
1658,optimization,flt_2ph_shc,MainLn7-8,True
1659,optimization,flt_2ph_shc,MainLn7-8,True
1660,optimization,flt_2ph_shc,MainLn7-8,True
1661,optimization,flt_2ph_shc,MainLn7-8,True
1662,optimization,flt_2ph_shc,MainLn8-14,True
1663,optimization,flt_2ph_shc,MainLn8-14,True
1664,optimization,flt_2ph_shc,MainLn8-14,True
1665,optimization,flt_2ph_shc,MainLn8-14,True
1666,optimization,flt_2ph_shc,MainLn8-14,True
1667,optimization,flt_2ph_shc,MainLn8-9,True
1668,monitoring,flt_2ph_shc,MainLn8-9,True
1669,monitoring,flt_2ph_shc,MainLn8-9,True
1670,evaluation,flt_2ph_shc,MainLn8-9,True
1671,optimization,flt_2ph_shc,MainLn8-9,True
1672,optimization,flt_2ph_shc,MainLn9-10,True
1673,optimization,flt_2ph_shc,MainLn9-10,True
1674,optimization,flt_2ph_shc,MainLn9-10,True
1675,evaluation,flt_2ph_shc,MainLn9-10,True
1676,optimization,flt_2ph_shc,MainLn9-10,True
1677,optimization,flt_2ph_shc,MainBus1,True
1678,optimization,flt_2ph_shc,MainBus10,True
1679,optimization,flt_2ph_shc,MainBus11,True
1680,optimization,flt_2ph_shc,MainBus12,True
1681,optimization,flt_2ph_shc,MainBus13,True
1682,optimization,flt_2ph_shc,MainBus14,True
1683,monitoring,flt_2ph_shc,MainBus2,True
1684,optimization,flt_2ph_shc,MainBus3,True
1685,optimization,flt_2ph_shc,MainBus4,True
1686,optimization,flt_2ph_shc,MainBus5,True
1687,optimization,flt_2ph_shc,MainBus6,True
1688,optimization,flt_2ph_shc,MainBus7,True
1689,optimization,flt_2ph_shc,MainBus8,True
1690,optimization,flt_2ph_shc,MainBus9,True
1691,monitoring,flt_2ph_shc,MainLn1-2,True
1692,optimization,flt_2ph_shc,MainLn1-2,True
1693,optimization,flt_2ph_shc,MainLn1-2,True
1694,evaluation,flt_2ph_shc,MainLn1-2,True
1695,optimization,flt_2ph_shc,MainLn1-2,True
1696,monitoring,flt_2ph_shc,MainLn10-11,True
1697,optimization,flt_2ph_shc,MainLn10-11,True
1698,optimization,flt_2ph_shc,MainLn10-11,True
1699,optimization,flt_2ph_shc,MainLn10-11,True
1700,optimization,flt_2ph_shc,MainLn10-11,True
1701,optimization,flt_2ph_shc,MainLn12-13,True
1702,optimization,flt_2ph_shc,MainLn12-13,True
1703,monitoring,flt_2ph_shc,MainLn12-13,True
1704,optimization,flt_2ph_shc,MainLn12-13,True
1705,evaluation,flt_2ph_shc,MainLn12-13,True
1706,optimization,flt_2ph_shc,MainLn13-14,True
1707,optimization,flt_2ph_shc,MainLn13-14,True
1708,optimization,flt_2ph_shc,MainLn13-14,True
1709,monitoring,flt_2ph_shc,MainLn13-14,True
1710,optimization,flt_2ph_shc,MainLn13-14,True
1711,optimization,flt_2ph_shc,MainLn2-3,True
1712,optimization,flt_2ph_shc,MainLn2-3,True
1713,optimization,flt_2ph_shc,MainLn2-3,True
1714,optimization,flt_2ph_shc,MainLn2-3,True
1715,optimization,flt_2ph_shc,MainLn2-3,True
1716,optimization,flt_2ph_shc,MainLn3-4,True
1717,optimization,flt_2ph_shc,MainLn3-4,True
1718,optimization,flt_2ph_shc,MainLn3-4,True
1719,optimization,flt_2ph_shc,MainLn3-4,True
1720,optimization,flt_2ph_shc,MainLn3-4,True
1721,optimization,flt_2ph_shc,MainLn3-8,True
1722,optimization,flt_2ph_shc,MainLn3-8,True
1723,monitoring,flt_2ph_shc,MainLn3-8,True
1724,optimization,flt_2ph_shc,MainLn3-8,True
1725,optimization,flt_2ph_shc,MainLn3-8,True
1726,optimization,flt_2ph_shc,MainLn4-11,True
1727,monitoring,flt_2ph_shc,MainLn4-11,True
1728,optimization,flt_2ph_shc,MainLn4-11,True
1729,monitoring,flt_2ph_shc,MainLn4-11,True
1730,evaluation,flt_2ph_shc,MainLn4-11,True
1731,monitoring,flt_2ph_shc,MainLn4-5,True
1732,monitoring,flt_2ph_shc,MainLn4-5,True
1733,optimization,flt_2ph_shc,MainLn4-5,True
1734,optimization,flt_2ph_shc,MainLn4-5,True
1735,optimization,flt_2ph_shc,MainLn4-5,True
1736,evaluation,flt_2ph_shc,MainLn5-6,True
1737,optimization,flt_2ph_shc,MainLn5-6,True
1738,optimization,flt_2ph_shc,MainLn5-6,True
1739,optimization,flt_2ph_shc,MainLn5-6,True
1740,optimization,flt_2ph_shc,MainLn5-6,True
1741,optimization,flt_2ph_shc,MainLn6-7,True
1742,optimization,flt_2ph_shc,MainLn6-7,True
1743,optimization,flt_2ph_shc,MainLn6-7,True
1744,optimization,flt_2ph_shc,MainLn6-7,True
1745,optimization,flt_2ph_shc,MainLn6-7,True
1746,optimization,flt_2ph_shc,MainLn7-8,True
1747,optimization,flt_2ph_shc,MainLn7-8,True
1748,optimization,flt_2ph_shc,MainLn7-8,True
1749,monitoring,flt_2ph_shc,MainLn7-8,True
1750,monitoring,flt_2ph_shc,MainLn7-8,True
1751,optimization,flt_2ph_shc,MainLn8-14,True
1752,optimization,flt_2ph_shc,MainLn8-14,True
1753,optimization,flt_2ph_shc,MainLn8-14,True
1754,optimization,flt_2ph_shc,MainLn8-14,True
1755,optimization,flt_2ph_shc,MainLn8-14,True
1756,optimization,flt_2ph_shc,MainLn8-9,True
1757,monitoring,flt_2ph_shc,MainLn8-9,True
1758,optimization,flt_2ph_shc,MainLn8-9,True
1759,monitoring,flt_2ph_shc,MainLn8-9,True
1760,optimization,flt_2ph_shc,MainLn8-9,True
1761,optimization,flt_2ph_shc,MainLn9-10,True
1762,optimization,flt_2ph_shc,MainLn9-10,True
1763,monitoring,flt_2ph_shc,MainLn9-10,True
1764,optimization,flt_2ph_shc,MainLn9-10,True
1765,optimization,flt_2ph_shc,MainLn9-10,True
1766,optimization,flt_2ph_shc,MainBus1,True
1767,optimization,flt_2ph_shc,MainBus10,True
1768,optimization,flt_2ph_shc,MainBus11,True
1769,optimization,flt_2ph_shc,MainBus12,True
1770,optimization,flt_2ph_shc,MainBus13,True
1771,monitoring,flt_2ph_shc,MainBus14,True
1772,optimization,flt_2ph_shc,MainBus2,True
1773,optimization,flt_2ph_shc,MainBus3,True
1774,monitoring,flt_2ph_shc,MainBus4,True
1775,optimization,flt_2ph_shc,MainBus5,True
1776,optimization,flt_2ph_shc,MainBus6,True
1777,optimization,flt_2ph_shc,MainBus7,True
1778,optimization,flt_2ph_shc,MainBus8,True
1779,optimization,flt_2ph_shc,MainBus9,True
1780,evaluation,flt_2ph_shc,MainLn1-2,True
1781,optimization,flt_2ph_shc,MainLn1-2,True
1782,monitoring,flt_2ph_shc,MainLn1-2,True
1783,monitoring,flt_2ph_shc,MainLn1-2,True
1784,optimization,flt_2ph_shc,MainLn1-2,True
1785,optimization,flt_2ph_shc,MainLn10-11,True
1786,evaluation,flt_2ph_shc,MainLn10-11,True
1787,optimization,flt_2ph_shc,MainLn10-11,True
1788,optimization,flt_2ph_shc,MainLn10-11,True
1789,optimization,flt_2ph_shc,MainLn10-11,True
1790,optimization,flt_2ph_shc,MainLn12-13,True
1791,optimization,flt_2ph_shc,MainLn12-13,True
1792,optimization,flt_2ph_shc,MainLn12-13,True
1793,optimization,flt_2ph_shc,MainLn12-13,True
1794,optimization,flt_2ph_shc,MainLn12-13,True
1795,optimization,flt_2ph_shc,MainLn13-14,True
1796,optimization,flt_2ph_shc,MainLn13-14,True
1797,optimization,flt_2ph_shc,MainLn13-14,True
1798,optimization,flt_2ph_shc,MainLn13-14,True
1799,optimization,flt_2ph_shc,MainLn13-14,True
1800,optimization,flt_2ph_shc,MainLn2-3,True
1801,optimization,flt_2ph_shc,MainLn2-3,True
1802,optimization,flt_2ph_shc,MainLn2-3,True
1803,evaluation,flt_2ph_shc,MainLn2-3,True
1804,monitoring,flt_2ph_shc,MainLn2-3,True
1805,optimization,flt_2ph_shc,MainLn3-4,True
1806,optimization,flt_2ph_shc,MainLn3-4,True
1807,optimization,flt_2ph_shc,MainLn3-4,True
1808,optimization,flt_2ph_shc,MainLn3-4,True
1809,optimization,flt_2ph_shc,MainLn3-4,True
1810,optimization,flt_2ph_shc,MainLn3-8,True
1811,optimization,flt_2ph_shc,MainLn3-8,True
1812,evaluation,flt_2ph_shc,MainLn3-8,True
1813,optimization,flt_2ph_shc,MainLn3-8,True
1814,optimization,flt_2ph_shc,MainLn3-8,True
1815,optimization,flt_2ph_shc,MainLn4-11,True
1816,optimization,flt_2ph_shc,MainLn4-11,True
1817,optimization,flt_2ph_shc,MainLn4-11,True
1818,optimization,flt_2ph_shc,MainLn4-11,True
1819,monitoring,flt_2ph_shc,MainLn4-11,True
1820,monitoring,flt_2ph_shc,MainLn4-5,True
1821,optimization,flt_2ph_shc,MainLn4-5,True
1822,optimization,flt_2ph_shc,MainLn4-5,True
1823,optimization,flt_2ph_shc,MainLn4-5,True
1824,optimization,flt_2ph_shc,MainLn4-5,True
1825,optimization,flt_2ph_shc,MainLn5-6,True
1826,optimization,flt_2ph_shc,MainLn5-6,True
1827,optimization,flt_2ph_shc,MainLn5-6,True
1828,optimization,flt_2ph_shc,MainLn5-6,True
1829,optimization,flt_2ph_shc,MainLn5-6,True
1830,optimization,flt_2ph_shc,MainLn6-7,True
1831,monitoring,flt_2ph_shc,MainLn6-7,True
1832,optimization,flt_2ph_shc,MainLn6-7,True
1833,evaluation,flt_2ph_shc,MainLn6-7,True
1834,optimization,flt_2ph_shc,MainLn6-7,True
1835,optimization,flt_2ph_shc,MainLn7-8,True
1836,optimization,flt_2ph_shc,MainLn7-8,True
1837,optimization,flt_2ph_shc,MainLn7-8,True
1838,optimization,flt_2ph_shc,MainLn7-8,True
1839,optimization,flt_2ph_shc,MainLn7-8,True
1840,optimization,flt_2ph_shc,MainLn8-14,True
1841,optimization,flt_2ph_shc,MainLn8-14,True
1842,optimization,flt_2ph_shc,MainLn8-14,True
1843,optimization,flt_2ph_shc,MainLn8-14,True
1844,optimization,flt_2ph_shc,MainLn8-14,True
1845,optimization,flt_2ph_shc,MainLn8-9,True
1846,optimization,flt_2ph_shc,MainLn8-9,True
1847,optimization,flt_2ph_shc,MainLn8-9,True
1848,optimization,flt_2ph_shc,MainLn8-9,True
1849,optimization,flt_2ph_shc,MainLn8-9,True
1850,optimization,flt_2ph_shc,MainLn9-10,True
1851,optimization,flt_2ph_shc,MainLn9-10,True
1852,optimization,flt_2ph_shc,MainLn9-10,True
1853,optimization,flt_2ph_shc,MainLn9-10,True
1854,optimization,flt_2ph_shc,MainLn9-10,True
1855,optimization,flt_2ph_shc,MainBus1,True
1856,optimization,flt_2ph_shc,MainBus10,True
1857,optimization,flt_2ph_shc,MainBus11,True
1858,optimization,flt_2ph_shc,MainBus12,True
1859,monitoring,flt_2ph_shc,MainBus13,True
1860,optimization,flt_2ph_shc,MainBus14,True
1861,optimization,flt_2ph_shc,MainBus2,True
1862,optimization,flt_2ph_shc,MainBus3,True
1863,optimization,flt_2ph_shc,MainBus4,True
1864,optimization,flt_2ph_shc,MainBus5,True
1865,optimization,flt_2ph_shc,MainBus6,True
1866,optimization,flt_2ph_shc,MainBus7,True
1867,optimization,flt_2ph_shc,MainBus8,True
1868,optimization,flt_2ph_shc,MainBus9,True
1869,optimization,flt_2ph_shc,MainLn1-2,True
1870,optimization,flt_2ph_shc,MainLn1-2,True
1871,optimization,flt_2ph_shc,MainLn1-2,True
1872,optimization,flt_2ph_shc,MainLn1-2,True
1873,evaluation,flt_2ph_shc,MainLn1-2,True
1874,optimization,flt_2ph_shc,MainLn10-11,True
1875,optimization,flt_2ph_shc,MainLn10-11,True
1876,evaluation,flt_2ph_shc,MainLn10-11,True
1877,optimization,flt_2ph_shc,MainLn10-11,True
1878,optimization,flt_2ph_shc,MainLn10-11,True
1879,optimization,flt_2ph_shc,MainLn12-13,True
1880,optimization,flt_2ph_shc,MainLn12-13,True
1881,optimization,flt_2ph_shc,MainLn12-13,True
1882,optimization,flt_2ph_shc,MainLn12-13,True
1883,optimization,flt_2ph_shc,MainLn12-13,True
1884,optimization,flt_2ph_shc,MainLn13-14,True
1885,optimization,flt_2ph_shc,MainLn13-14,True
1886,optimization,flt_2ph_shc,MainLn13-14,True
1887,optimization,flt_2ph_shc,MainLn13-14,True
1888,optimization,flt_2ph_shc,MainLn13-14,True
1889,optimization,flt_2ph_shc,MainLn2-3,True
1890,optimization,flt_2ph_shc,MainLn2-3,True
1891,optimization,flt_2ph_shc,MainLn2-3,True
